type, summary_id,period_no,event_id,mean,standard_deviation,exposure_value,occ_year,occ_month,occ_day
2,1,4924,2701,1298252.50,2433801.00,48347220.00,4924,11,26
1,1,3095,2306,3918823.75,0.00,48347220.00,3095,2,20
2,1,3095,2306,4409416.00,4176196.25,48347220.00,3095,2,20
1,1,14,3824,32.49,0.00,48347220.00,14,1,15
2,1,14,3824,74.35,150.63,48347220.00,14,1,15
1,1,2178,4938,90598.69,0.00,48347220.00,2178,9,24
2,1,2178,4938,317011.94,275097.06,48347220.00,2178,9,24
1,1,2001,1819,192837.91,0.00,48347220.00,2001,10,30
2,1,2001,1819,392304.91,678957.88,48347220.00,2001,10,30
1,1,1549,4519,0.95,0.00,43284180.00,1549,3,25
2,1,1549,4519,2.71,8.57,43284180.00,1549,3,25
1,1,4676,4073,521.41,0.00,48347220.00,4676,10,4
2,1,4676,4073,1053.09,3298.03,48347220.00,4676,10,4
1,1,1702,1330,26.67,0.00,48347220.00,1702,7,19
2,1,1702,1330,2.16,4.56,48347220.00,1702,7,19
1,1,4718,3825,93022.22,0.00,48347220.00,4718,11,12
2,1,4718,3825,131829.88,279522.47,48347220.00,4718,11,12
1,1,4890,1954,8504.49,0.00,48347220.00,4890,1,3
2,1,4890,1954,10340.59,16558.46,48347220.00,4890,1,3
1,1,929,4886,0.97,0.00,48347220.00,929,5,27
2,1,929,4886,1.12,3.53,48347220.00,929,5,27
1,1,273,4782,14.21,0.00,48347220.00,273,9,13
2,1,273,4782,4.47,7.38,48347220.00,273,9,13
1,1,2936,2406,37716468.00,0.00,48347220.00,2936,5,18
2,1,2936,2406,26800448.00,6660171.50,48347220.00,2936,5,18
1,1,3500,4022,4.03,0.00,48347220.00,3500,9,11
2,1,3500,4022,2.80,8.84,48347220.00,3500,9,11
1,1,52,2680,95694.58,0.00,48347220.00,52,4,28
2,1,52,2680,69500.66,125126.82,48347220.00,52,4,28
1,1,1643,3636,15.37,0.00,48347220.00,1643,8,20
2,1,1643,3636,2.53,8.00,48347220.00,1643,8,20
1,1,4823,2300,1395772.62,0.00,48347220.00,4823,5,24
2,1,4823,2300,1313246.25,1239543.12,48347220.00,4823,5,24
1,1,1236,5358,88116.34,0.00,48347220.00,1236,8,21
2,1,1236,5358,250649.62,402770.53,48347220.00,1236,8,21
1,1,3465,2409,36569560.00,0.00,48347220.00,3465,11,15
2,1,3465,2409,24382144.00,6973680.00,48347220.00,3465,11,15
1,1,1689,3979,1113.08,0.00,48347220.00,1689,11,7
2,1,1689,3979,1176.74,1837.32,48347220.00,1689,11,7
1,1,3967,4056,2413.32,0.00,48347220.00,3967,11,17
2,1,3967,4056,526.98,1125.84,48347220.00,3967,11,17
1,1,3467,5272,97736.25,0.00,48347220.00,3467,5,6
2,1,3467,5272,224085.97,252144.59,48347220.00,3467,5,6
1,1,2003,4395,1.01,0.00,43284180.00,2003,7,14
2,1,2003,4395,5.22,11.00,43284180.00,2003,7,14
1,1,3786,5365,2820.57,0.00,48347220.00,3786,8,13
2,1,3786,5365,5177.57,10866.26,48347220.00,3786,8,13
1,1,1618,2456,5765303.00,0.00,48347220.00,1618,9,22
2,1,1618,2456,5426098.50,5219172.00,48347220.00,1618,9,22
1,1,1500,4137,224.48,0.00,48347220.00,1500,11,24
2,1,1500,4137,237.91,707.59,48347220.00,1500,11,24
1,1,3296,4026,488.52,0.00,48347220.00,3296,11,9
2,1,3296,4026,207.79,336.60,48347220.00,3296,11,9
1,1,3950,5375,231.00,0.00,48347220.00,3950,4,18
2,1,3950,5375,64.26,201.44,48347220.00,3950,4,18
1,1,956,544,718.23,0.00,48347220.00,956,9,9
2,1,956,544,891.07,1396.22,48347220.00,956,9,9
1,1,3776,171,108371.17,0.00,48347220.00,3776,11,2
2,1,3776,171,74264.36,135821.42,48347220.00,3776,11,2
1,1,1453,2354,13726.32,0.00,48347220.00,1453,5,13
2,1,1453,2354,12037.85,17692.53,48347220.00,1453,5,13
1,1,3377,5262,238.95,0.00,48347220.00,3377,12,10
1,1,1567,1462,3228.15,0.00,48347220.00,1567,11,9
2,1,1567,1462,5311.40,9105.54,48347220.00,1567,11,9
1,1,976,3642,1.01,0.00,43284180.00,976,7,28
2,1,976,3642,2.59,8.18,43284180.00,976,7,28
1,1,2957,5146,8465.36,0.00,48347220.00,2957,7,2
2,1,2957,5146,802.16,1640.85,48347220.00,2957,7,2
1,1,1381,2678,484023.56,0.00,48347220.00,1381,8,4
2,1,1381,2678,298166.12,369747.34,48347220.00,1381,8,4
1,1,3075,2052,85.15,0.00,48347220.00,3075,11,6
2,1,3075,2052,8.18,13.20,48347220.00,3075,11,6
1,1,4370,4953,2230.40,0.00,48347220.00,4370,2,3
2,1,4370,4953,3031.59,8850.88,48347220.00,4370,2,3
1,1,3127,5129,5436.99,0.00,48347220.00,3127,10,11
2,1,3127,5129,4541.19,5079.56,48347220.00,3127,10,11
1,1,4393,4690,0.98,0.00,43284180.00,4393,8,2
1,1,2628,2890,548.03,0.00,48347220.00,2628,2,26
2,1,2628,2890,538.17,1315.17,48347220.00,2628,2,26
1,1,2953,3105,2515303.25,0.00,48347220.00,2953,9,27
2,1,2953,3105,3583116.75,4351522.50,48347220.00,2953,9,27
1,1,1729,4291,14.27,0.00,48347220.00,1729,6,14
2,1,1729,4291,1.03,3.26,48347220.00,1729,6,14
1,1,535,2497,28570.03,0.00,48347220.00,535,1,16
2,1,535,2497,21566.27,18248.05,48347220.00,535,1,16
1,1,256,5359,2974.16,0.00,48347220.00,256,11,9
2,1,256,5359,4439.79,9591.86,48347220.00,256,11,9
1,1,4982,782,13.23,0.00,43284180.00,4982,9,7
1,1,1068,4298,0.98,0.00,43284180.00,1068,12,2
1,1,4553,5238,716992.50,0.00,48347220.00,4553,5,13
2,1,4553,5238,1350472.75,2274393.75,48347220.00,4553,5,13
1,1,3413,4767,2.99,0.00,48347220.00,3413,5,18
2,1,3413,4767,2.69,8.50,48347220.00,3413,5,18
1,1,2314,4247,3.00,0.00,43284180.00,2314,7,17
2,1,2314,4247,2.68,8.47,43284180.00,2314,7,17
1,1,1738,5047,452.83,0.00,48347220.00,1738,3,28
2,1,1738,5047,743.17,878.93,48347220.00,1738,3,28
1,1,1999,1799,16.23,0.00,48347220.00,1999,6,7
2,1,1999,1799,6.25,13.49,48347220.00,1999,6,7
1,1,2905,4252,1.98,0.00,48347220.00,2905,12,26
2,1,2905,4252,4.22,9.29,48347220.00,2905,12,26
1,1,64,2687,616537.00,0.00,48347220.00,64,6,9
2,1,64,2687,257745.42,335249.25,48347220.00,64,6,9
1,1,3203,4828,0.97,0.00,48347220.00,3203,6,27
2,1,3203,4828,3.33,5.36,48347220.00,3203,6,27
1,1,4211,2439,2465117.50,0.00,48347220.00,4211,1,17
2,1,4211,2439,2478682.75,1396665.75,48347220.00,4211,1,17
1,1,3421,5196,1209.54,0.00,43284180.00,3421,3,15
2,1,3421,5196,6.69,11.37,43284180.00,3421,3,15
1,1,331,2665,167688.88,0.00,48347220.00,331,2,12
2,1,331,2665,187415.44,246317.39,48347220.00,331,2,12
1,1,4936,5228,2.04,0.00,48347220.00,4936,1,13
1,1,2700,4432,2.91,0.00,48347220.00,2700,12,8
2,1,2700,4432,5.26,11.10,48347220.00,2700,12,8
1,1,4483,5193,10489.20,0.00,48347220.00,4483,6,21
2,1,4483,5193,25988.86,37869.23,48347220.00,4483,6,21
1,1,816,2290,2.01,0.00,48347220.00,816,8,29
1,1,4717,5222,2077529.75,0.00,48347220.00,4717,6,28
2,1,4717,5222,2005529.62,1510246.88,48347220.00,4717,6,28
1,1,3691,1306,1.01,0.00,43284180.00,3691,3,11
1,1,2344,5236,1.99,0.00,43284180.00,2344,11,12
2,1,2344,5236,5.58,11.77,43284180.00,2344,11,12
1,1,2287,4060,2.01,0.00,48347220.00,2287,1,27
2,1,2287,4060,2.56,8.10,48347220.00,2287,1,27
1,1,2143,4393,0.95,0.00,43284180.00,2143,1,10
2,1,2143,4393,2.66,8.41,43284180.00,2143,1,10
1,1,968,2696,19429.91,0.00,48347220.00,968,9,22
2,1,968,2696,15582.75,43489.65,48347220.00,968,9,22
1,1,1194,549,15224.98,0.00,48347220.00,1194,7,10
2,1,1194,549,23093.62,36723.33,48347220.00,1194,7,10
1,1,4925,2888,332.82,0.00,48347220.00,4925,6,19
2,1,4925,2888,19.25,34.44,48347220.00,4925,6,19
1,1,4014,2477,257569.36,0.00,48347220.00,4014,11,23
2,1,4014,2477,41399.24,57276.98,48347220.00,4014,11,23
1,1,2195,2384,12573.32,0.00,48347220.00,2195,6,24
2,1,2195,2384,8723.06,16278.40,48347220.00,2195,6,24
1,1,1211,5135,969.70,0.00,48347220.00,1211,3,10
2,1,1211,5135,268.34,613.01,48347220.00,1211,3,10
1,1,4211,2740,3.04,0.00,48347220.00,4211,5,4
2,1,4211,2740,2.76,5.92,48347220.00,4211,5,4
1,1,4355,5045,36246.09,0.00,48347220.00,4355,4,22
2,1,4355,5045,29132.61,46432.44,48347220.00,4355,4,22
1,1,4920,4950,2.97,0.00,43284180.00,4920,10,19
2,1,4920,4950,2.83,8.93,43284180.00,4920,10,19
1,1,1618,4404,3.02,0.00,48347220.00,1618,3,17
2,1,1618,4404,4.05,8.92,48347220.00,1618,3,17
1,1,568,2672,48483.78,0.00,48347220.00,568,7,19
2,1,568,2672,33343.18,66717.70,48347220.00,568,7,19
1,1,670,1880,0.98,0.00,43284180.00,670,8,6
1,1,4748,3380,2.93,0.00,48347220.00,4748,10,30
2,1,4748,3380,3.72,8.74,48347220.00,4748,10,30
1,1,4004,3628,2085.78,0.00,48347220.00,4004,9,25
2,1,4004,3628,2199.51,5569.49,48347220.00,4004,9,25
1,1,1721,5178,49760.75,0.00,48347220.00,1721,8,6
2,1,1721,5178,46468.86,110825.05,48347220.00,1721,8,6
1,1,4885,5165,4616.97,0.00,48347220.00,4885,12,23
2,1,4885,5165,6021.86,12277.79,48347220.00,4885,12,23
1,1,1100,4775,271.27,0.00,48347220.00,1100,9,29
2,1,1100,4775,365.08,1003.65,48347220.00,1100,9,29
1,1,3771,5207,1.01,0.00,43284180.00,3771,4,22
2,1,3771,5207,2.46,7.79,43284180.00,3771,4,22
1,1,3323,3693,1.01,0.00,43284180.00,3323,10,17
1,1,865,560,1.00,0.00,48347220.00,865,11,9
2,1,865,560,1.12,3.54,48347220.00,865,11,9
1,1,3712,4811,79.28,0.00,48347220.00,3712,11,29
2,1,3712,4811,172.63,540.37,48347220.00,3712,11,29
1,1,200,4425,12.84,0.00,43284180.00,200,6,17
1,1,2289,4664,1.00,0.00,48347220.00,2289,12,10
1,1,3736,2998,43584.31,0.00,48347220.00,3736,3,23
2,1,3736,2998,14779.64,42929.97,48347220.00,3736,3,23
1,1,868,4663,63.44,0.00,43284180.00,868,6,20
1,1,4046,3145,13.63,0.00,43284180.00,4046,10,20
1,1,3789,4770,313.24,0.00,48347220.00,3789,6,6
2,1,3789,4770,69.06,209.31,48347220.00,3789,6,6
1,1,4390,5300,277658.75,0.00,48347220.00,4390,3,3
2,1,4390,5300,319536.84,418874.97,48347220.00,4390,3,3
1,1,490,4817,238.42,0.00,43284180.00,490,4,16
2,1,490,4817,35.74,113.00,43284180.00,490,4,16
1,1,1673,5264,258.65,0.00,48347220.00,1673,1,23
1,1,3036,3626,5.04,0.00,48347220.00,3036,3,1
2,1,3036,3626,3.47,5.59,48347220.00,3036,3,1
1,1,2326,1667,3260.84,0.00,48347220.00,2326,8,21
2,1,2326,1667,1840.37,3885.08,48347220.00,2326,8,21
1,1,4379,3634,2.88,0.00,43284180.00,4379,11,9
2,1,4379,3634,2.67,8.44,43284180.00,4379,11,9
1,1,2169,5188,3.02,0.00,48347220.00,2169,8,29
2,1,2169,5188,2.64,8.36,48347220.00,2169,8,29
1,1,1600,4994,4611.79,0.00,48347220.00,1600,9,30
2,1,1600,4994,9132.18,13449.12,48347220.00,1600,9,30
1,1,1524,4717,14.21,0.00,43284180.00,1524,10,2
1,1,4596,4149,0.98,0.00,43284180.00,4596,7,12
1,1,4428,5348,31473.79,0.00,48347220.00,4428,3,19
2,1,4428,5348,21416.51,59934.99,48347220.00,4428,3,19
1,1,4351,2401,29661322.00,0.00,48347220.00,4351,10,11
2,1,4351,2401,15891646.00,6421604.00,48347220.00,4351,10,11
1,1,1061,4529,12.47,0.00,43284180.00,1061,2,10
1,1,4053,2746,4.02,0.00,48347220.00,4053,7,21
2,1,4053,2746,3.67,8.67,48347220.00,4053,7,21
1,1,3886,5049,145.22,0.00,48347220.00,3886,1,5
2,1,3886,5049,10.47,17.67,48347220.00,3886,1,5
1,1,3307,3160,5.03,0.00,48347220.00,3307,6,18
2,1,3307,3160,5.20,10.96,48347220.00,3307,6,18
1,1,3592,4815,12.84,0.00,43284180.00,3592,8,14
1,1,1335,4162,16.17,0.00,43284180.00,1335,12,18
2,1,1335,4162,43.69,111.22,43284180.00,1335,12,18
1,1,1060,4317,5.90,0.00,48347220.00,1060,1,23
2,1,1060,4317,4.79,7.72,48347220.00,1060,1,23
1,1,4198,4781,1.01,0.00,43284180.00,4198,12,21
1,1,1430,5173,58768.57,0.00,48347220.00,1430,8,25
2,1,1430,5173,48582.36,53411.36,48347220.00,1430,8,25
1,1,2532,2113,1.06,0.00,12823488.00,2532,6,3
2,1,2532,2113,1.15,3.64,12823488.00,2532,6,3
1,1,3816,1959,13.63,0.00,43284180.00,3816,9,14
2,1,3816,1959,33.53,106.02,43284180.00,3816,9,14
1,1,2807,5387,298.35,0.00,48347220.00,2807,9,2
2,1,2807,5387,183.62,579.28,48347220.00,2807,9,2
1,1,3547,4245,1240.69,0.00,48347220.00,3547,7,31
2,1,3547,4245,1102.65,1351.81,48347220.00,3547,7,31
1,1,2909,4816,6241.98,0.00,48347220.00,2909,11,8
2,1,2909,4816,18948.54,21288.74,48347220.00,2909,11,8
1,1,2864,1817,540.91,0.00,48347220.00,2864,1,16
2,1,2864,1817,251.01,491.75,48347220.00,2864,1,16
1,1,1673,3179,1.01,0.00,43284180.00,1673,10,16
1,1,3581,5058,29655.41,0.00,48347220.00,3581,7,6
2,1,3581,5058,21770.26,37404.59,48347220.00,3581,7,6
1,1,4436,4385,2.01,0.00,48347220.00,4436,8,17
2,1,4436,4385,2.70,8.53,48347220.00,4436,8,17
1,1,994,5132,39943.89,0.00,48347220.00,994,3,12
2,1,994,5132,59734.51,52865.25,48347220.00,994,3,12
1,1,827,4277,1.03,0.00,48347220.00,827,8,31
1,1,624,4171,13.82,0.00,43284180.00,624,11,1
2,1,624,4171,2.53,8.00,43284180.00,624,11,1
1,1,2142,5124,6768.34,0.00,48347220.00,2142,7,6
2,1,2142,5124,3524.24,3978.30,48347220.00,2142,7,6
1,1,188,5039,192779.12,0.00,48347220.00,188,7,18
2,1,188,5039,92240.79,139469.17,48347220.00,188,7,18
1,1,3643,4132,2162.24,0.00,48347220.00,3643,4,6
2,1,3643,4132,1757.48,2986.03,48347220.00,3643,4,6
1,1,1934,4055,8740.29,0.00,48347220.00,1934,4,27
2,1,1934,4055,676.26,1553.72,48347220.00,1934,4,27
1,1,1636,5020,2561.76,0.00,48347220.00,1636,8,30
2,1,1636,5020,5213.67,8686.62,48347220.00,1636,8,30
1,1,4755,5140,135900.22,0.00,48347220.00,4755,5,10
2,1,4755,5140,86416.25,173374.86,48347220.00,4755,5,10
1,1,3940,1785,47138.04,0.00,48347220.00,3940,2,12
2,1,3940,1785,113850.25,190734.84,48347220.00,3940,2,12
1,1,4471,2499,31601.22,0.00,48347220.00,4471,2,25
2,1,4471,2499,31450.07,57917.13,48347220.00,4471,2,25
1,1,4375,3908,15.93,0.00,48347220.00,4375,1,12
1,1,2139,2773,5.97,0.00,48347220.00,2139,2,28
2,1,2139,2773,7.78,12.55,48347220.00,2139,2,28
1,1,2657,5336,1.06,0.00,48347220.00,2657,3,18
2,1,2657,5336,1.05,3.31,48347220.00,2657,3,18
1,1,3352,3403,159219.52,0.00,48347220.00,3352,2,18
2,1,3352,3403,112932.55,89440.58,48347220.00,3352,2,18
1,1,253,4914,218.35,0.00,43284180.00,253,5,10
2,1,253,4914,142.47,164.09,43284180.00,253,5,10
1,1,4471,5227,55140.11,0.00,48347220.00,4471,11,5
2,1,4471,5227,1792.50,3634.24,48347220.00,4471,11,5
1,1,1295,1824,2554.71,0.00,48347220.00,1295,11,21
2,1,1295,1824,125.33,264.24,48347220.00,1295,11,21
1,1,2529,2396,1.01,0.00,43284180.00,2529,7,9
1,1,1107,4769,7.02,0.00,48347220.00,1107,12,26
2,1,1107,4769,8.28,9.81,48347220.00,1107,12,26
1,1,4876,2656,2643417.75,0.00,48347220.00,4876,11,18
2,1,4876,2656,3013140.50,1705108.38,48347220.00,4876,11,18
1,1,903,4327,498.75,0.00,43284180.00,903,11,5
2,1,903,4327,127.08,222.07,43284180.00,903,11,5
1,1,535,905,66.38,0.00,43284180.00,535,1,10
1,1,2971,5103,9870.32,0.00,48347220.00,2971,5,21
2,1,2971,5103,25229.73,40897.04,48347220.00,2971,5,21
1,1,2066,2345,33153.43,0.00,48347220.00,2066,9,3
2,1,2066,2345,27753.95,37921.44,48347220.00,2066,9,3
1,1,1298,4262,7.15,0.00,48347220.00,1298,8,31
2,1,1298,4262,6.43,7.10,48347220.00,1298,8,31
1,1,4717,4967,13.82,0.00,43284180.00,4717,10,21
2,1,4717,4967,67.85,143.24,43284180.00,4717,10,21
1,1,3022,4902,13.42,0.00,43284180.00,3022,6,23
1,1,1704,2349,74901.45,0.00,48347220.00,1704,8,19
2,1,1704,2349,151603.73,279503.31,48347220.00,1704,8,19
1,1,2624,5353,1776.43,0.00,48347220.00,2624,6,6
2,1,2624,5353,886.15,1201.74,48347220.00,2624,6,6
1,1,2554,5043,360680.31,0.00,48347220.00,2554,9,20
2,1,2554,5043,131254.19,287268.31,48347220.00,2554,9,20
1,1,3735,5152,133608.75,0.00,48347220.00,3735,9,18
2,1,3735,5152,77945.41,133223.62,48347220.00,3735,9,18
1,1,3939,1354,0.97,0.00,12823488.00,3939,9,15
2,1,3939,1354,1.67,5.29,12823488.00,3939,9,15
1,1,4417,5035,303627.38,0.00,48347220.00,4417,8,27
2,1,4417,5035,382514.47,489920.41,48347220.00,4417,8,27
1,1,3614,4590,65.37,0.00,43284180.00,3614,3,16
1,1,31,5201,295616.50,0.00,48347220.00,31,1,8
2,1,31,5201,94505.87,138172.56,48347220.00,31,1,8
1,1,414,5333,53105.56,0.00,48347220.00,414,9,28
2,1,414,5333,20703.74,28028.58,48347220.00,414,9,28
1,1,1801,5040,20940.30,0.00,48347220.00,1801,7,30
2,1,1801,5040,16247.30,16776.80,48347220.00,1801,7,30
1,1,4247,3363,722.75,0.00,48347220.00,4247,2,23
2,1,4247,3363,755.57,1499.39,48347220.00,4247,2,23
1,1,2972,4997,1146.62,0.00,48347220.00,2972,10,12
2,1,2972,4997,1318.15,3477.54,48347220.00,2972,10,12
1,1,3701,4993,30.92,0.00,48347220.00,3701,11,26
2,1,3701,4993,35.42,108.31,48347220.00,3701,11,26
1,1,4596,4331,1.03,0.00,12823488.00,4596,11,12
2,1,4596,4331,1.70,5.37,12823488.00,4596,11,12
1,1,4905,5299,17.82,0.00,48347220.00,4905,2,8
2,1,4905,5299,7.80,10.89,48347220.00,4905,2,8
1,1,4623,2483,632651.88,0.00,48347220.00,4623,2,13
2,1,4623,2483,880189.38,919438.88,48347220.00,4623,2,13
1,1,1791,4916,6.91,0.00,48347220.00,1791,8,19
2,1,1791,4916,3.76,6.32,48347220.00,1791,8,19
1,1,4140,4320,2.01,0.00,48347220.00,4140,5,10
1,1,2235,2772,1.99,0.00,48347220.00,2235,8,25
2,1,2235,2772,4.76,7.67,48347220.00,2235,8,25
1,1,3038,3439,12.47,0.00,43284180.00,3038,2,5
2,1,3038,3439,35.06,110.87,43284180.00,3038,2,5
1,1,3331,5177,66.54,0.00,48347220.00,3331,2,20
2,1,3331,5177,50.99,102.51,48347220.00,3331,2,20
1,1,4991,4163,1.01,0.00,43284180.00,4991,10,12
2,1,4991,4163,7.59,12.23,43284180.00,4991,10,12
1,1,4032,2501,646521.88,0.00,48347220.00,4032,1,29
2,1,4032,2501,488691.66,572515.50,48347220.00,4032,1,29
1,1,4991,5352,154428.78,0.00,48347220.00,4991,9,3
2,1,4991,5352,342623.53,764501.31,48347220.00,4991,9,3
1,1,2546,1686,35.63,0.00,48347220.00,2546,2,28
2,1,2546,1686,10.81,10.52,48347220.00,2546,2,28
1,1,4701,5059,28904.24,0.00,48347220.00,4701,3,7
2,1,4701,5059,41895.20,34383.84,48347220.00,4701,3,7
1,1,1105,2376,3513.74,0.00,48347220.00,1105,12,22
2,1,1105,2376,440.40,1048.55,48347220.00,1105,12,22
1,1,2332,5406,4707.64,0.00,48347220.00,2332,3,12
2,1,2332,5406,5066.13,8631.76,48347220.00,2332,3,12
1,1,4753,3869,0.98,0.00,43284180.00,4753,3,1
1,1,2537,4804,15.84,0.00,48347220.00,2537,10,23
2,1,2537,4804,37.62,106.21,48347220.00,2537,10,23
1,1,3532,5428,229.99,0.00,48347220.00,3532,2,4
2,1,3532,5428,232.65,733.97,48347220.00,3532,2,4
1,1,390,4255,45859.45,0.00,48347220.00,390,10,5
2,1,390,4255,33751.05,69053.52,48347220.00,390,10,5
1,1,4434,4952,4.87,0.00,48347220.00,4434,11,8
2,1,4434,4952,7.78,12.53,48347220.00,4434,11,8
1,1,4930,5248,441816.38,0.00,48347220.00,4930,6,26
2,1,4930,5248,88976.23,110883.87,48347220.00,4930,6,26
1,1,4375,1638,197995.81,0.00,48347220.00,4375,7,9
2,1,4375,1638,186705.53,206577.69,48347220.00,4375,7,9
1,1,1904,4951,1394.30,0.00,48347220.00,1904,5,23
2,1,1904,4951,4096.36,6943.24,48347220.00,1904,5,23
1,1,3180,3827,347.39,0.00,43284180.00,3180,5,17
2,1,3180,3827,209.70,543.76,43284180.00,3180,5,17
1,1,3848,3018,2.04,0.00,48347220.00,3848,3,31
2,1,3848,3018,2.80,6.02,48347220.00,3848,3,31
1,1,2121,4129,291951.03,0.00,48347220.00,2121,11,27
2,1,2121,4129,152058.98,161126.67,48347220.00,2121,11,27
1,1,1836,1976,0.98,0.00,43284180.00,1836,9,28
2,1,1836,1976,2.76,8.72,43284180.00,1836,9,28
1,1,4545,2688,2652.78,0.00,48347220.00,4545,3,15
2,1,4545,2688,6672.21,12605.33,48347220.00,4545,3,15
1,1,4858,4282,2.05,0.00,43284180.00,4858,4,4
1,1,2791,5309,5739.85,0.00,48347220.00,2791,1,16
2,1,2791,5309,693.78,2178.15,48347220.00,2791,1,16
1,1,4465,5295,19502.40,0.00,48347220.00,4465,2,22
2,1,4465,5295,16051.76,48189.00,48347220.00,4465,2,22
1,1,4477,554,2962.41,0.00,48347220.00,4477,1,26
2,1,4477,554,734.85,1493.96,48347220.00,4477,1,26
1,1,3727,4080,2.99,0.00,48347220.00,3727,12,11
1,1,3633,4031,1224.36,0.00,48347220.00,3633,2,25
2,1,3633,4031,397.07,901.92,48347220.00,3633,2,25
1,1,3914,1862,8835.48,0.00,48347220.00,3914,7,24
2,1,3914,1862,20391.79,41312.96,48347220.00,3914,7,24
1,1,1151,3735,14.21,0.00,43284180.00,1151,8,3
2,1,1151,3735,2.58,8.16,43284180.00,1151,8,3
1,1,2624,4891,2.96,0.00,48347220.00,2624,4,13
2,1,2624,4891,9.00,12.42,48347220.00,2624,4,13
1,1,4819,5257,18.21,0.00,48347220.00,4819,8,25
2,1,4819,5257,4.40,7.30,48347220.00,4819,8,25
1,1,3345,4982,239.94,0.00,48347220.00,3345,3,17
2,1,3345,4982,391.95,987.27,48347220.00,3345,3,17
1,1,2745,4989,2.96,0.00,48347220.00,2745,9,28
2,1,2745,4989,4.10,12.95,48347220.00,2745,9,28
1,1,3411,4676,194.98,0.00,43284180.00,3411,8,5
2,1,3411,4676,508.53,1424.17,43284180.00,3411,8,5
1,1,390,2804,81.17,0.00,43284180.00,390,12,15
2,1,390,2804,9.86,12.91,43284180.00,390,12,15
1,1,2709,5384,4732.02,0.00,48347220.00,2709,10,12
2,1,2709,5384,6316.89,7723.88,48347220.00,2709,10,12
1,1,1133,2024,81991.86,0.00,48347220.00,1133,8,16
2,1,1133,2024,88352.98,237425.98,48347220.00,1133,8,16
1,1,4088,4955,232.03,0.00,48347220.00,4088,3,2
2,1,4088,4955,8.81,10.10,48347220.00,4088,3,2
1,1,2690,4288,1.03,0.00,12823488.00,2690,7,7
2,1,2690,4288,1.54,4.88,12823488.00,2690,7,7
1,1,3068,2708,1867.59,0.00,48347220.00,3068,8,6
2,1,3068,2708,449.66,1323.06,48347220.00,3068,8,6
1,1,165,2372,1.01,0.00,43284180.00,165,12,25
2,1,165,2372,2.48,7.85,43284180.00,165,12,25
1,1,2574,5022,4.99,0.00,43284180.00,2574,5,26
1,1,57,1858,44.32,0.00,48347220.00,57,9,3
2,1,57,1858,41.33,111.86,48347220.00,57,9,3
1,1,1444,2418,1.01,0.00,43284180.00,1444,6,19
2,1,1444,2418,2.78,8.80,43284180.00,1444,6,19
1,1,4072,4731,1.00,0.00,48347220.00,4072,9,16
2,1,4072,4731,1.54,4.86,48347220.00,4072,9,16
1,1,3131,3379,39808.09,0.00,48347220.00,3131,2,18
2,1,3131,3379,70647.45,95337.36,48347220.00,3131,2,18
1,1,4072,2338,1193.40,0.00,48347220.00,4072,5,18
2,1,4072,2338,2612.43,5154.45,48347220.00,4072,5,18
1,1,1913,3861,2.07,0.00,48347220.00,1913,11,21
1,1,1125,2496,497.56,0.00,48347220.00,1125,1,24
2,1,1125,2496,337.61,945.64,48347220.00,1125,1,24
1,1,948,4648,2.01,0.00,48347220.00,948,11,24
2,1,948,4648,1.02,3.23,48347220.00,948,11,24
1,1,3628,4218,1.00,0.00,12823488.00,3628,7,28
2,1,3628,4218,1.72,5.45,12823488.00,3628,7,28
1,1,3167,5102,19460.45,0.00,48347220.00,3167,10,27
2,1,3167,5102,21327.09,63355.21,48347220.00,3167,10,27
1,1,4783,2689,152169.50,0.00,48347220.00,4783,12,8
2,1,4783,2689,67617.33,120083.17,48347220.00,4783,12,8
1,1,478,2167,0.95,0.00,43284180.00,478,3,9
2,1,478,2167,2.49,7.88,43284180.00,478,3,9
1,1,4567,915,1.04,0.00,43284180.00,4567,8,8
2,1,4567,915,2.72,8.61,43284180.00,4567,8,8
1,1,1508,4248,1.00,0.00,48347220.00,1508,11,25
2,1,1508,4248,2.57,5.52,48347220.00,1508,11,25
1,1,3631,2504,162493.23,0.00,48347220.00,3631,5,1
2,1,3631,2504,123120.05,219035.86,48347220.00,3631,5,1
1,1,918,1951,2465.30,0.00,48347220.00,918,8,22
2,1,918,1951,3775.01,8994.28,48347220.00,918,8,22
1,1,3565,3665,2.97,0.00,43284180.00,3565,8,6
1,1,1697,5341,41361.33,0.00,48347220.00,1697,1,6
2,1,1697,5341,18976.79,32493.06,48347220.00,1697,1,6
1,1,4120,1282,1.98,0.00,12823488.00,4120,4,8
2,1,4120,1282,3.75,6.18,12823488.00,4120,4,8
1,1,592,4018,294809.91,0.00,48347220.00,592,9,23
2,1,592,4018,471905.34,507723.28,48347220.00,592,9,23
1,1,3124,3643,74.44,0.00,48347220.00,3124,8,11
2,1,3124,3643,6.04,12.73,48347220.00,3124,8,11
1,1,4335,4268,3393.06,0.00,48347220.00,4335,3,12
2,1,4335,4268,2376.66,7075.11,48347220.00,4335,3,12
1,1,2969,3153,0.98,0.00,43284180.00,2969,7,23
1,1,2393,2305,17267.72,0.00,48347220.00,2393,6,3
2,1,2393,2305,8269.59,7394.60,48347220.00,2393,6,3
1,1,4487,4399,1.00,0.00,48347220.00,4487,8,9
1,1,2041,1860,6.17,0.00,48347220.00,2041,8,7
